   0.00000000      0.200000003       0.00000000    
   1.20024011E-03  0.199998558      -2.40047439E-03
   2.40048021E-03  0.199994236      -4.80091432E-03
   3.60072032E-03  0.199987039      -7.20128510E-03
   4.80096042E-03  0.199976951      -9.60155204E-03
   6.00120053E-03  0.199963987      -1.20016802E-02
   7.20144063E-03  0.199948147      -1.44016361E-02
   8.40168074E-03  0.199929416      -1.68013852E-02
   9.60192084E-03  0.199907809      -1.92008913E-02
   1.08021609E-02  0.199883327      -2.16001216E-02
   1.20024011E-02  0.199855968      -2.39990409E-02
   1.32026412E-02  0.199825719      -2.63976138E-02
   1.44028813E-02  0.199792594      -2.87958067E-02
   1.56031214E-02  0.199756593      -3.11935842E-02
   1.68033615E-02  0.199717715      -3.35909128E-02
   1.80036016E-02  0.199675962      -3.59877571E-02
   1.92038417E-02  0.199631333      -3.83840837E-02
   2.04040818E-02  0.199583828      -4.07798551E-02
   2.16043219E-02  0.199533448      -4.31750417E-02
   2.28045620E-02  0.199480191      -4.55696061E-02
   2.40048021E-02  0.199424058      -4.79635149E-02
   2.52050422E-02  0.199365050      -5.03567308E-02
   2.64052823E-02  0.199303180      -5.27492203E-02
   2.76055224E-02  0.199238434      -5.51409498E-02
   2.88057625E-02  0.199170813      -5.75318858E-02
   3.00060026E-02  0.199100330      -5.99219948E-02
   3.12062427E-02  0.199026972      -6.23112395E-02
   3.24064828E-02  0.198950753      -6.46995828E-02
   3.36067230E-02  0.198871672      -6.70869946E-02
   3.48069631E-02  0.198789716      -6.94734454E-02
   3.60072032E-02  0.198704898      -7.18588904E-02
   3.72074433E-02  0.198617220      -7.42432997E-02
   3.84076834E-02  0.198526680      -7.66266435E-02
   3.96079235E-02  0.198433280      -7.90088847E-02
   4.08081636E-02  0.198337018      -8.13899860E-02
   4.20084037E-02  0.198237896      -8.37699175E-02
   4.32086438E-02  0.198135927      -8.61486420E-02
   4.44088839E-02  0.198031098      -8.85261223E-02
   4.56091240E-02  0.197923422      -9.09023285E-02
   4.68093641E-02  0.197812885      -9.32772234E-02
   4.80096042E-02  0.197699502      -9.56507772E-02
   4.92098443E-02  0.197583273      -9.80229527E-02
   5.04100844E-02  0.197464198     -0.100393713    
   5.16103245E-02  0.197342277     -0.102763027    
   5.28105646E-02  0.197217509     -0.105130859    
   5.40108047E-02  0.197089911     -0.107497178    
   5.52110448E-02  0.196959466     -0.109861948    
   5.64112850E-02  0.196826190     -0.112225138    
   5.76115251E-02  0.196690083     -0.114586711    
   5.88117652E-02  0.196551129     -0.116946630    
   6.00120053E-02  0.196409345     -0.119304866    
   6.12122454E-02  0.196264729     -0.121661387    
   6.24124855E-02  0.196117297     -0.124016151    
   6.36127293E-02  0.195967034     -0.126369134    
   6.48129731E-02  0.195813954     -0.128720298    
   6.60132170E-02  0.195658043     -0.131069601    
   6.72134608E-02  0.195499316     -0.133417010    
   6.84137046E-02  0.195337772     -0.135762498    
   6.96139485E-02  0.195173413     -0.138106033    
   7.08141923E-02  0.195006251     -0.140447587    
   7.20144361E-02  0.194836274     -0.142787114    
   7.32146800E-02  0.194663495     -0.145124584    
   7.44149238E-02  0.194487914     -0.147459969    
   7.56151676E-02  0.194309533     -0.149793223    
   7.68154114E-02  0.194128349     -0.152124316    
   7.80156553E-02  0.193944365     -0.154453218    
   7.92158991E-02  0.193757594     -0.156779900    
   8.04161429E-02  0.193568021     -0.159104317    
   8.16163868E-02  0.193375662     -0.161426440    
   8.28166306E-02  0.193180516     -0.163746238    
   8.40168744E-02  0.192982584     -0.166063681    
   8.52171183E-02  0.192781880     -0.168378741    
   8.64173621E-02  0.192578390     -0.170691371    
   8.76176059E-02  0.192372128     -0.173001543    
   8.88178498E-02  0.192163095     -0.175309211    
   9.00180936E-02  0.191951305     -0.177614361    
   9.12183374E-02  0.191736743     -0.179916948    
   9.24185812E-02  0.191519424     -0.182216942    
   9.36188251E-02  0.191299334     -0.184514314    
   9.48190689E-02  0.191076502     -0.186809033    
   9.60193127E-02  0.190850914     -0.189101055    
   9.72195566E-02  0.190622568     -0.191390350    
   9.84198004E-02  0.190391481     -0.193676889    
   9.96200442E-02  0.190157652     -0.195960641    
  0.100820288      0.189921081     -0.198241577    
  0.102020532      0.189681783     -0.200519651    
  0.103220776      0.189439744     -0.202794835    
  0.104421020      0.189194977     -0.205067098    
  0.105621263      0.188947484     -0.207336411    
  0.106821507      0.188697264     -0.209602728    
  0.108021751      0.188444331     -0.211866036    
  0.109221995      0.188188687     -0.214126289    
  0.110422239      0.187930331     -0.216383457    
  0.111622483      0.187669262     -0.218637511    
  0.112822726      0.187405497     -0.220888406    
  0.114022970      0.187139034     -0.223136127    
  0.115223214      0.186869875     -0.225380629    
  0.116423458      0.186598018     -0.227621883    
  0.117623702      0.186323479     -0.229859859    
  0.118823946      0.186046258     -0.232094526    
  0.120024189      0.185766354     -0.234325856    
  0.121224433      0.185483769     -0.236553803    
  0.122424677      0.185198516     -0.238778338    
  0.123624921      0.184910595     -0.240999445    
  0.124825165      0.184620008     -0.243217081    
  0.126025409      0.184326753     -0.245431200    
  0.127225652      0.184030846     -0.247641787    
  0.128425896      0.183732286     -0.249848813    
  0.129626140      0.183431089     -0.252052248    
  0.130826384      0.183127239     -0.254252046    
  0.132026628      0.182820752     -0.256448179    
  0.133226871      0.182511643     -0.258640617    
  0.134427115      0.182199895     -0.260829329    
  0.135627359      0.181885526     -0.263014287    
  0.136827603      0.181568533     -0.265195459    
  0.138027847      0.181248933     -0.267372817    
  0.139228091      0.180926710     -0.269546300    
  0.140428334      0.180601895     -0.271715909    
  0.141628578      0.180274472     -0.273881614    
  0.142828822      0.179944456     -0.276043355    
  0.144029066      0.179611847     -0.278201133    
  0.145229310      0.179276645     -0.280354887    
  0.146429554      0.178938866     -0.282504618    
  0.147629797      0.178598508     -0.284650266    
  0.148830041      0.178255573     -0.286791831    
  0.150030285      0.177910075     -0.288929254    
  0.151230529      0.177562013     -0.291062504    
  0.152430773      0.177211389     -0.293191582    
  0.153631017      0.176858217     -0.295316428    
  0.154831260      0.176502496     -0.297437012    
  0.156031504      0.176144227     -0.299553305    
  0.157231748      0.175783426     -0.301665306    
  0.158431992      0.175420091     -0.303772956    
  0.159632236      0.175054222     -0.305876225    
  0.160832480      0.174685836     -0.307975084    
  0.162032723      0.174314931     -0.310069501    
  0.163232967      0.173941523     -0.312159449    
  0.164433211      0.173565611     -0.314244926    
  0.165633455      0.173187196     -0.316325873    
  0.166833699      0.172806278     -0.318402261    
  0.168033943      0.172422871     -0.320474058    
  0.169234186      0.172036991     -0.322541237    
  0.170434430      0.171648622     -0.324603766    
  0.171634674      0.171257779     -0.326661617    
  0.172834918      0.170864478     -0.328714758    
  0.174035162      0.170468718     -0.330763161    
  0.175235406      0.170070499     -0.332806796    
  0.176435649      0.169669822     -0.334845662    
  0.177635893      0.169266701     -0.336879700    
  0.178836137      0.168861151     -0.338908881    
  0.180036381      0.168453157     -0.340933174    
  0.181236625      0.168042749     -0.342952549    
  0.182436869      0.167629912     -0.344966978    
  0.183637112      0.167214662     -0.346976459    
  0.184837356      0.166796997     -0.348980933    
  0.186037600      0.166376933     -0.350980371    
  0.187237844      0.165954471     -0.352974772    
  0.188438088      0.165529624     -0.354964077    
  0.189638332      0.165102392     -0.356948256    
  0.190838575      0.164672777     -0.358927310    
  0.192038819      0.164240792     -0.360901177    
  0.193239063      0.163806438     -0.362869859    
  0.194439307      0.163369730     -0.364833325    
  0.195639551      0.162930667     -0.366791517    
  0.196839795      0.162489250     -0.368744433    
  0.198040038      0.162045494     -0.370692044    
  0.199240282      0.161599413     -0.372634292    
  0.200440526      0.161150992     -0.374571174    
  0.201640770      0.160700262     -0.376502663    
  0.202841014      0.160247207     -0.378428727    
  0.204041258      0.159791842     -0.380349338    
  0.205241501      0.159334183     -0.382264465    
  0.206441745      0.158874229     -0.384174109    
  0.207641989      0.158411980     -0.386078209    
  0.208842233      0.157947451     -0.387976736    
  0.210042477      0.157480642     -0.389869690    
  0.211242720      0.157011569     -0.391757011    
  0.212442964      0.156540230     -0.393638700    
  0.213643208      0.156066641     -0.395514727    
  0.214843452      0.155590802     -0.397385061    
  0.216043696      0.155112728     -0.399249643    
  0.217243940      0.154632419     -0.401108474    
  0.218444183      0.154149875     -0.402961552    
  0.219644427      0.153665110     -0.404808819    
  0.220844671      0.153178141     -0.406650245    
  0.222044915      0.152688965     -0.408485830    
  0.223245159      0.152197585     -0.410315514    
  0.224445403      0.151704013     -0.412139297    
  0.225645646      0.151208252     -0.413957149    
  0.226845890      0.150710315     -0.415769011    
  0.228046134      0.150210202     -0.417574883    
  0.229246378      0.149707928     -0.419374764    
