,300.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000,500.000000000000000
,300.000000000000000,399.999998011339358,439.526065504336714,458.104271960172468,468.256172763162454,474.485266908752408,478.637246610288059,481.566195633910809,483.710466849865838,485.314507430784602,486.523546885100586,487.427865070268467,488.085119738035132,488.532286059047465,488.792277210150530,488.877613004919738,488.792277210150530,488.532286059047465,488.085119738035075,487.427865070268467,486.523546885100586,485.314507430784602,483.710466849865838,481.566195633910752,478.637246610288059,474.485266908752408,468.256172763162454,458.104271960172468,439.526065504336657,399.999998011339358,300.000000000000000
,300.000000000000000,360.473926584716594,399.999992132271586,424.634849702368115,440.435152352820410,451.047648470572653,458.497524142853081,463.917069355203921,467.961164643720736,471.024016326362812,473.351815399388158,475.102794039824744,476.380328218214061,477.251747696896246,477.759210190094564,477.925898017404847,477.759210190094564,477.251747696896246,476.380328218214061,475.102794039824744,473.351815399388158,471.024016326362812,467.961164643720736,463.917069355203921,458.497524142853024,451.047648470572710,440.435152352820410,424.634849702368115,399.999992132271586,360.473926584716537,300.000000000000000
,300.000000000000000,341.895716281691932,375.365126910538152,399.999982619740081,417.801938813369247,430.772650891324361,440.388132624075752,447.643393553648025,453.193106661355785,457.468578500549484,460.756905066342028,463.251168226856691,465.081652188878707,466.335167129077888,467.066918662845637,467.307559511429645,467.066918662845694,466.335167129077888,465.081652188878707,463.251168226856748,460.756905066342028,457.468578500549484,453.193106661355785,447.643393553648025,440.388132624075752,430.772650891324361,417.801938813369247,399.999982619740081,375.365126910538152,341.895716281691932,300.000000000000000
,300.000000000000000,331.743811760690505,359.564816863981036,382.198015434571630,399.999969889488170,413.852884275185602,424.638962630889864,433.075266400875648,439.699290860860742,444.900286947929544,448.956059202954691,452.063322741351101,454.359946350253949,455.940351176496733,456.865739043089036,457.170503938433399,456.865739043089036,455.940351176496733,454.359946350253892,452.063322741351044,448.956059202954748,444.900286947929601,439.699290860860685,433.075266400875762,424.638962630889864,413.852884275185602,399.999969889488113,382.198015434571516,359.564816863981036,331.743811760690505,300.000000000000000
,300.000000000000000,325.514714066184581,348.952313688314803,369.227292864973094,386.147041696427550,399.999954497888893,411.239568179518869,420.319419640555509,427.628504642087478,433.477220536098400,438.103723464880602,441.686118663179514,444.354460841285913,446.200553765913355,447.285184012278307,447.642979773823811,447.285184012278364,446.200553765913355,444.354460841285913,441.686118663179514,438.103723464880545,433.477220536098343,427.628504642087535,420.319419640555452,411.239568179518812,399.999954497888893,386.147041696427550,369.227292864973037,348.952313688314803,325.514714066184581,300.000000000000000
,300.000000000000000,321.362731024746438,341.502431371580030,359.611801258484036,375.360950342209094,388.760324840215674,399.999937117628917,409.334340677723162,417.018089008676043,423.276368707193626,428.295497179494362,432.222969431911963,435.171226477096866,437.222220989481116,438.431465444023843,438.831049131889586,438.431465444023900,437.222220989481116,435.171226477096866,432.222969431911906,428.295497179494419,423.276368707193626,417.018089008676043,409.334340677723105,399.999937117628974,388.760324840215731,375.360950342209037,359.611801258484036,341.502431371579974,321.362731024746495,300.000000000000000
,300.000000000000000,318.433778905585314,336.082880003502851,352.356531177586476,366.924634529805417,379.680458572023554,390.665516154737077,399.999918508309179,407.833143754575190,414.314669995805957,419.578929149716089,423.739037543541258,426.885256881311875,429.085640557580120,430.387409980221605,430.818288203462544,430.387409980221605,429.085640557580234,426.885256881311761,423.739037543541258,419.578929149716032,414.314669995805957,407.833143754575133,399.999918508309122,390.665516154737077,379.680458572023554,366.924634529805473,352.356531177586419,336.082880003502908,318.433778905585314,300.000000000000000
,300.000000000000000,316.289504873806550,332.038779112576833,346.806809745472378,360.300599109853977,372.371360101319283,382.981751985263543,392.166675236772448,399.999899483246168,406.570240536641222,411.966514184782511,416.268997155841987,419.545125478082753,421.847676996796054,423.214248362548346,423.667286397483622,423.214248362548346,421.847676996796054,419.545125478082753,416.268997155841987,411.966514184782454,406.570240536641165,399.999899483246168,392.166675236772448,382.981751985263486,372.371360101319340,360.300599109853920,346.806809745472435,332.038779112576776,316.289504873806550,300.000000000000000
,300.000000000000000,314.685461786016845,328.975922445430911,342.531330495228190,355.099593271624258,366.522632215976785,376.723458195100648,385.685132948007549,393.429540613593872,399.999880873926486,405.447892470725094,409.825314117110622,413.178573704884570,415.545696480065544,416.954623031372989,417.422363617056590,416.954623031372989,415.545696480065544,413.178573704884514,409.825314117110565,405.447892470725094,399.999880873926372,393.429540613593872,385.685132948007549,376.723458195100648,366.522632215976728,355.099593271624371,342.531330495228190,328.975922445430911,314.685461786016845,300.000000000000000
